ÀÏÀÚ,±¸ºÐ,°è,05½Ã,06½Ã,07½Ã,08½Ã,09½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,01½Ã,02½Ã,03½Ã,04½Ã
2021-09-10,½ÂÂ÷,180714 ,3651 ,8059 ,20590 ,18939 ,9090 ,7049 ,7594 ,7701 ,7782 ,8095 ,9225 ,11525 ,15689 ,18521 ,8570 ,6900 ,5860 ,4586 ,1218 ,45 ,8 ,2 ,0 ,15 
2021-09-10,ÇÏÂ÷,178378 ,1009 ,4955 ,12469 ,21196 ,9501 ,6507 ,6575 ,6854 ,7427 ,7717 ,8499 ,10389 ,13525 ,20438 ,14861 ,8538 ,7275 ,6794 ,3376 ,460 ,7 ,2 ,0 ,4 
2021-09-11,½ÂÂ÷,134101 ,2572 ,3606 ,6231 ,7918 ,7843 ,7965 ,9175 ,10122 ,9929 ,9110 ,9615 ,10201 ,9746 ,8219 ,5936 ,5371 ,5222 ,4067 ,1184 ,50 ,6 ,0 ,0 ,13 
2021-09-11,ÇÏÂ÷,132828 ,766 ,3250 ,4613 ,6577 ,7363 ,7099 ,7772 ,9376 ,9608 ,9207 ,9172 ,9922 ,10145 ,9740 ,7096 ,5794 ,5914 ,5803 ,2977 ,626 ,5 ,0 ,0 ,3 
2021-09-12,½ÂÂ÷,99966 ,1428 ,2024 ,3112 ,4731 ,5630 ,5916 ,6764 ,7711 ,7707 ,7503 ,7815 ,7877 ,7391 ,6344 ,5111 ,4641 ,4255 ,3067 ,871 ,52 ,4 ,0 ,0 ,12 
2021-09-12,ÇÏÂ÷,99167 ,462 ,1764 ,2156 ,3559 ,5163 ,5449 ,5702 ,6867 ,7203 ,7411 ,7571 ,7788 ,7669 ,7227 ,5985 ,4998 ,5044 ,4438 ,2225 ,479 ,2 ,0 ,0 ,5 
2021-09-13,½ÂÂ÷,176193 ,3845 ,8851 ,21949 ,19516 ,9039 ,7044 ,7132 ,7265 ,7350 ,7158 ,8606 ,10266 ,14941 ,18188 ,8135 ,6836 ,5559 ,3488 ,971 ,32 ,2 ,1 ,0 ,19 
2021-09-13,ÇÏÂ÷,173953 ,1077 ,5026 ,13035 ,22216 ,9575 ,6462 ,6529 ,6455 ,7112 ,6963 ,7970 ,9010 ,12738 ,20374 ,15124 ,8578 ,7256 ,5583 ,2524 ,323 ,1 ,0 ,0 ,22 
2021-09-14,½ÂÂ÷,176405 ,3786 ,8443 ,22027 ,19878 ,9340 ,6798 ,6961 ,7145 ,7016 ,7043 ,8293 ,10519 ,14813 ,17853 ,8244 ,7311 ,6009 ,3809 ,1072 ,24 ,3 ,2 ,0 ,16 
2021-09-14,ÇÏÂ÷,174210 ,1027 ,5104 ,13010 ,22449 ,9729 ,6322 ,6274 ,6447 ,6923 ,6858 ,7664 ,8975 ,12966 ,20086 ,14877 ,8792 ,7523 ,6038 ,2803 ,332 ,2 ,2 ,0 ,7 
2021-09-15,½ÂÂ÷,179771 ,3657 ,8693 ,21998 ,20012 ,9155 ,7049 ,7252 ,7422 ,7384 ,7215 ,8855 ,10597 ,15488 ,18734 ,8437 ,6722 ,5901 ,4081 ,1075 ,31 ,4 ,0 ,0 ,9 
2021-09-15,ÇÏÂ÷,177969 ,1048 ,5180 ,13105 ,22536 ,9737 ,6514 ,6497 ,6699 ,7264 ,6963 ,7978 ,9375 ,13210 ,20930 ,15052 ,8658 ,7389 ,6372 ,3073 ,377 ,8 ,1 ,0 ,3 
2021-09-16,½ÂÂ÷,179226 ,3768 ,8602 ,21786 ,19726 ,9273 ,6979 ,7067 ,7604 ,7434 ,7464 ,8654 ,10952 ,15091 ,18031 ,8137 ,7176 ,6118 ,4164 ,1152 ,22 ,4 ,3 ,0 ,19 
2021-09-16,ÇÏÂ÷,176750 ,1042 ,5143 ,12802 ,22303 ,9566 ,6566 ,6360 ,6691 ,7313 ,7079 ,8125 ,9564 ,13328 ,20089 ,14442 ,8626 ,7647 ,6471 ,3184 ,401 ,1 ,2 ,0 ,5 
2021-09-17,½ÂÂ÷,187053 ,3523 ,7909 ,20564 ,18795 ,9059 ,7398 ,8030 ,8513 ,8693 ,9397 ,11975 ,13987 ,16880 ,16333 ,8089 ,6266 ,5743 ,4618 ,1237 ,24 ,4 ,2 ,0 ,14 
2021-09-17,ÇÏÂ÷,185558 ,918 ,4874 ,12198 ,21565 ,9530 ,6611 ,7051 ,7619 ,8405 ,9008 ,10884 ,13445 ,16104 ,19690 ,12540 ,7594 ,6847 ,6773 ,3446 ,442 ,5 ,2 ,0 ,7 
2021-09-18,½ÂÂ÷,123575 ,2054 ,3204 ,5372 ,6981 ,7405 ,7722 ,8811 ,9456 ,9281 ,8739 ,8842 ,9077 ,8803 ,7481 ,5479 ,4895 ,5003 ,3823 ,1077 ,49 ,1 ,0 ,0 ,20 
2021-09-18,ÇÏÂ÷,122802 ,627 ,2706 ,3873 ,6040 ,6862 ,6724 ,7556 ,8793 ,8759 ,9101 ,8676 ,8989 ,9093 ,8601 ,6715 ,5313 ,5670 ,5377 ,2761 ,549 ,3 ,2 ,0 ,12 
2021-09-19,½ÂÂ÷,94099 ,1252 ,1949 ,2993 ,4427 ,5421 ,5489 ,6357 ,7018 ,7052 ,7198 ,7218 ,7311 ,7187 ,5960 ,4559 ,4287 ,4187 ,3318 ,869 ,40 ,1 ,0 ,0 ,6 
2021-09-19,ÇÏÂ÷,93820 ,426 ,1612 ,2121 ,3521 ,4833 ,5187 ,5530 ,6517 ,6713 ,7126 ,7007 ,7223 ,7338 ,6806 ,5343 ,4366 ,4748 ,4577 ,2336 ,486 ,2 ,0 ,0 ,2 
2021-09-20,½ÂÂ÷,77949 ,1198 ,1767 ,2496 ,3332 ,4253 ,4574 ,5366 ,5684 ,5561 ,5717 ,5919 ,6198 ,6084 ,5172 ,4093 ,3362 ,3537 ,2758 ,825 ,40 ,3 ,1 ,0 ,9 
2021-09-20,ÇÏÂ÷,77480 ,404 ,1473 ,1874 ,2798 ,3643 ,3971 ,4775 ,5359 ,5380 ,5538 ,5747 ,6131 ,6130 ,6043 ,4812 ,3705 ,3704 ,3690 ,1914 ,381 ,5 ,1 ,0 ,2 
2021-09-21,½ÂÂ÷,60929 ,800 ,1317 ,1921 ,2094 ,2173 ,2716 ,3501 ,4017 ,4225 ,4534 ,4448 ,5171 ,5074 ,4644 ,3543 ,3256 ,3011 ,3168 ,1247 ,54 ,6 ,1 ,0 ,8 
2021-09-21,ÇÏÂ÷,59385 ,260 ,912 ,1433 ,2053 ,2009 ,2288 ,3002 ,3747 ,3799 ,4203 ,4365 ,4982 ,4951 ,4811 ,3885 ,3160 ,3218 ,3635 ,2218 ,443 ,7 ,0 ,0 ,4 
2021-09-22,½ÂÂ÷,93312 ,1051 ,1551 ,2432 ,3401 ,4349 ,4917 ,6399 ,6988 ,7157 ,7220 ,7397 ,7639 ,7400 ,6652 ,5315 ,4736 ,4540 ,3195 ,910 ,41 ,3 ,3 ,0 ,16 
2021-09-22,ÇÏÂ÷,90200 ,353 ,1206 ,1655 ,2719 ,3797 ,3920 ,5137 ,6263 ,6607 ,7007 ,7058 ,7434 ,7142 ,7283 ,5769 ,4855 ,4756 ,4576 ,2246 ,401 ,3 ,8 ,0 ,5 
2021-09-23,½ÂÂ÷,169456 ,3471 ,7591 ,20035 ,18371 ,8877 ,6922 ,6968 ,7433 ,7599 ,7426 ,8269 ,10845 ,14171 ,17490 ,7714 ,6223 ,5418 ,3629 ,974 ,15 ,2 ,2 ,0 ,11 
2021-09-23,ÇÏÂ÷,167221 ,953 ,4521 ,11414 ,20711 ,9135 ,6301 ,6380 ,6681 ,7317 ,7097 ,7925 ,9251 ,12389 ,19608 ,13956 ,8078 ,6744 ,5670 ,2780 ,301 ,1 ,4 ,0 ,4 
2021-09-24,½ÂÂ÷,177499 ,3553 ,7710 ,19873 ,18626 ,8878 ,7152 ,7477 ,7762 ,7884 ,8074 ,9257 ,11463 ,15094 ,18516 ,8320 ,6488 ,5681 ,4454 ,1185 ,25 ,4 ,2 ,0 ,21 
2021-09-24,ÇÏÂ÷,175509 ,967 ,4827 ,11491 ,20951 ,9245 ,6454 ,6668 ,7065 ,7577 ,7590 ,8792 ,10150 ,12833 ,20497 ,14834 ,8133 ,6846 ,6729 ,3446 ,394 ,8 ,5 ,0 ,7 
2021-09-25,½ÂÂ÷,127720 ,2527 ,3332 ,5778 ,7681 ,7754 ,7893 ,8778 ,9927 ,9442 ,8847 ,9039 ,9511 ,9569 ,7585 ,5266 ,4846 ,4844 ,3935 ,1109 ,49 ,0 ,0 ,0 ,8 
2021-09-25,ÇÏÂ÷,125960 ,725 ,3078 ,4288 ,6381 ,7092 ,6890 ,7435 ,8610 ,9041 ,8766 ,8733 ,9443 ,9772 ,9078 ,6838 ,5431 ,5468 ,5497 ,2844 ,539 ,5 ,0 ,0 ,6 
2021-09-26,½ÂÂ÷,91644 ,1409 ,2005 ,2954 ,4474 ,5407 ,5255 ,5940 ,6808 ,7071 ,7079 ,7107 ,7243 ,6946 ,5964 ,4490 ,4093 ,3841 ,2785 ,720 ,37 ,3 ,0 ,0 ,13 
2021-09-26,ÇÏÂ÷,91263 ,412 ,1770 ,2147 ,3431 ,4773 ,5020 ,5141 ,6046 ,6629 ,6837 ,6877 ,7154 ,7071 ,6965 ,5493 ,4486 ,4496 ,4097 ,2033 ,370 ,7 ,1 ,0 ,7 
2021-09-27,½ÂÂ÷,173786 ,3845 ,8847 ,22153 ,19782 ,9004 ,6712 ,7149 ,7135 ,7148 ,7185 ,8517 ,10135 ,14710 ,17759 ,7665 ,6402 ,5278 ,3375 ,944 ,22 ,5 ,2 ,0 ,12 
2021-09-27,ÇÏÂ÷,171984 ,992 ,5110 ,12980 ,22570 ,9564 ,6270 ,6452 ,6389 ,6970 ,6976 ,7885 ,9022 ,12506 ,20252 ,14643 ,8374 ,6798 ,5477 ,2486 ,258 ,5 ,2 ,0 ,3 
2021-09-28,½ÂÂ÷,172654 ,3739 ,8489 ,21766 ,19957 ,9027 ,6515 ,6875 ,7057 ,6963 ,6925 ,8104 ,10193 ,14637 ,17973 ,7659 ,6741 ,5562 ,3620 ,796 ,34 ,6 ,4 ,0 ,12 
2021-09-28,ÇÏÂ÷,170822 ,954 ,5032 ,12670 ,22308 ,9534 ,5956 ,6054 ,6242 ,6832 ,6620 ,7536 ,9101 ,12895 ,19987 ,14876 ,8309 ,7119 ,5942 ,2548 ,294 ,5 ,3 ,0 ,5 
2021-09-29,½ÂÂ÷,166889 ,3488 ,8152 ,21570 ,19543 ,8441 ,5784 ,6013 ,6303 ,6437 ,6483 ,8262 ,9785 ,15016 ,17993 ,7280 ,6106 ,5404 ,3781 ,1002 ,28 ,6 ,0 ,0 ,12 
2021-09-29,ÇÏÂ÷,164750 ,977 ,4655 ,12387 ,22049 ,9061 ,5337 ,5278 ,5619 ,6225 ,6253 ,7437 ,8613 ,12296 ,20319 ,14523 ,7924 ,6584 ,6000 ,2924 ,276 ,5 ,3 ,0 ,5 
2021-09-30,½ÂÂ÷,178534 ,3671 ,8374 ,21869 ,19934 ,9287 ,6850 ,7276 ,7357 ,7408 ,7322 ,8442 ,10991 ,15086 ,18435 ,8028 ,7092 ,5960 ,4042 ,1073 ,22 ,5 ,1 ,0 ,9 
2021-09-30,ÇÏÂ÷,176387 ,974 ,5078 ,12727 ,22452 ,9699 ,6253 ,6226 ,6840 ,7205 ,7225 ,7882 ,9438 ,13123 ,20462 ,14660 ,8649 ,7424 ,6518 ,3186 ,352 ,6 ,2 ,0 ,6 
2021-10-01,½ÂÂ÷,184027 ,3651 ,8126 ,21259 ,19634 ,9135 ,7175 ,7495 ,7821 ,8044 ,7852 ,9326 ,11579 ,16001 ,19060 ,8505 ,6651 ,6269 ,5270 ,1124 ,28 ,2 ,2 ,0 ,18 
2021-10-01,ÇÏÂ÷,182397 ,944 ,4929 ,12313 ,22269 ,9700 ,6432 ,6672 ,7009 ,7721 ,7481 ,8609 ,10105 ,13725 ,21498 ,14960 ,8545 ,7308 ,7845 ,3834 ,486 ,4 ,1 ,0 ,7 
2021-10-02,½ÂÂ÷,129972 ,2483 ,3317 ,5744 ,7652 ,7794 ,7917 ,8989 ,9787 ,9689 ,9152 ,9399 ,9841 ,9387 ,7874 ,5515 ,4969 ,5018 ,4169 ,1181 ,75 ,2 ,1 ,0 ,17 
2021-10-02,ÇÏÂ÷,128316 ,693 ,3037 ,4116 ,6163 ,6903 ,6862 ,7654 ,8811 ,9272 ,9034 ,8938 ,9690 ,9886 ,9334 ,6960 ,5637 ,5742 ,5850 ,3023 ,703 ,4 ,0 ,0 ,4 
2021-10-03,½ÂÂ÷,102318 ,1446 ,2044 ,3091 ,4812 ,5905 ,5954 ,6803 ,7564 ,7820 ,7538 ,8021 ,7882 ,7443 ,6904 ,5110 ,4411 ,4702 ,3728 ,1074 ,48 ,1 ,1 ,0 ,16 
2021-10-03,ÇÏÂ÷,101318 ,435 ,1715 ,2184 ,3620 ,5291 ,5551 ,5838 ,6762 ,7287 ,7546 ,7492 ,7889 ,7807 ,7487 ,6057 ,4859 ,5105 ,5114 ,2742 ,525 ,1 ,0 ,0 ,11 
2021-10-04,½ÂÂ÷,110824 ,2451 ,3519 ,6570 ,7031 ,6346 ,6089 ,7184 ,7201 ,7256 ,6900 ,7370 ,8024 ,9324 ,7965 ,4916 ,4653 ,4177 ,3005 ,781 ,42 ,5 ,0 ,0 ,15 
2021-10-04,ÇÏÂ÷,109684 ,673 ,3009 ,5051 ,6700 ,5999 ,5435 ,6059 ,6592 ,6875 ,6771 ,6959 ,7662 ,8900 ,9456 ,6603 ,5026 ,5115 ,4387 ,2045 ,357 ,3 ,2 ,0 ,5 
2021-10-05,½ÂÂ÷,176126 ,3763 ,8753 ,22688 ,20507 ,9041 ,6840 ,7068 ,6990 ,7180 ,7366 ,8184 ,10563 ,15061 ,17895 ,7448 ,6584 ,5509 ,3748 ,895 ,30 ,3 ,1 ,0 ,9 
2021-10-05,ÇÏÂ÷,173852 ,997 ,4986 ,13133 ,23177 ,9764 ,6041 ,6361 ,6333 ,7005 ,6912 ,7801 ,9025 ,13060 ,20548 ,14491 ,8357 ,7083 ,5819 ,2650 ,296 ,7 ,1 ,0 ,5 
2021-10-06,½ÂÂ÷,174041 ,3683 ,8353 ,22314 ,20402 ,9001 ,6333 ,6444 ,6744 ,7008 ,6552 ,8240 ,9948 ,15828 ,18498 ,7663 ,6414 ,5634 ,3885 ,1058 ,22 ,4 ,2 ,0 ,11 
2021-10-06,ÇÏÂ÷,171575 ,944 ,4995 ,12751 ,23016 ,9627 ,5851 ,5796 ,6025 ,6586 ,6354 ,7326 ,8848 ,12567 ,20984 ,14879 ,8468 ,6889 ,6282 ,3043 ,332 ,5 ,2 ,0 ,5 
2021-10-07,½ÂÂ÷,176291 ,3545 ,8332 ,22205 ,20246 ,9026 ,6858 ,6929 ,7328 ,7523 ,7113 ,8377 ,10418 ,14714 ,17814 ,7782 ,7092 ,5810 ,4039 ,1085 ,27 ,9 ,3 ,0 ,16 
2021-10-07,ÇÏÂ÷,174401 ,883 ,4828 ,12798 ,22912 ,9614 ,6316 ,6116 ,6513 ,7419 ,6995 ,7724 ,9155 ,12622 ,20226 ,14429 ,8642 ,7240 ,6364 ,3196 ,396 ,7 ,2 ,0 ,4 
2021-10-08,½ÂÂ÷,181772 ,3585 ,8092 ,21292 ,20034 ,9220 ,6814 ,7363 ,7942 ,7714 ,7657 ,8930 ,11479 ,15628 ,18657 ,8332 ,6694 ,5990 ,5020 ,1278 ,37 ,2 ,0 ,0 ,12 
2021-10-08,ÇÏÂ÷,180056 ,949 ,4904 ,12356 ,22355 ,9889 ,6304 ,6680 ,6978 ,7492 ,7344 ,8361 ,9945 ,13393 ,20866 ,15020 ,8438 ,7166 ,7194 ,3847 ,566 ,3 ,2 ,0 ,4 
2021-10-09,½ÂÂ÷,123012 ,2409 ,3115 ,4802 ,6077 ,7062 ,7289 ,8670 ,8779 ,9026 ,8429 ,9114 ,9646 ,9398 ,7722 ,5527 ,4995 ,5277 ,4319 ,1283 ,57 ,2 ,0 ,0 ,14 
2021-10-09,ÇÏÂ÷,121302 ,709 ,2967 ,3498 ,4792 ,6057 ,6192 ,7130 ,7939 ,8313 ,8330 ,8689 ,9070 ,9741 ,9247 ,7003 ,5783 ,5788 ,6086 ,3317 ,644 ,1 ,1 ,0 ,5 
2021-10-10,½ÂÂ÷,88523 ,1405 ,1848 ,2879 ,4393 ,5479 ,5656 ,6149 ,6980 ,6387 ,6082 ,6316 ,6449 ,6230 ,5481 ,4062 ,3995 ,4182 ,3520 ,960 ,56 ,1 ,1 ,0 ,12 
2021-10-10,ÇÏÂ÷,87966 ,464 ,1645 ,1968 ,3234 ,4594 ,4957 ,5183 ,6342 ,6118 ,6031 ,6151 ,6348 ,6724 ,6346 ,5137 ,4280 ,4568 ,4990 ,2443 ,432 ,4 ,0 ,0 ,7 
2021-10-11,½ÂÂ÷,119520 ,2379 ,3502 ,6270 ,6861 ,6605 ,6532 ,7406 ,7826 ,8246 ,8028 ,8299 ,8986 ,10264 ,8854 ,5572 ,4989 ,4643 ,3268 ,941 ,36 ,2 ,0 ,0 ,11 
2021-10-11,ÇÏÂ÷,117866 ,655 ,2963 ,4843 ,6471 ,5957 ,5693 ,6521 ,7058 ,7543 ,7810 ,7874 ,8533 ,9750 ,10310 ,7256 ,5529 ,5391 ,4878 ,2366 ,458 ,3 ,0 ,0 ,4 
2021-10-12,½ÂÂ÷,179349 ,3926 ,8804 ,22861 ,20488 ,9490 ,6932 ,7033 ,7503 ,7346 ,7011 ,8353 ,10624 ,15030 ,18319 ,8038 ,6908 ,5803 ,3843 ,992 ,30 ,3 ,2 ,0 ,10 
2021-10-12,ÇÏÂ÷,177351 ,993 ,5247 ,13212 ,23404 ,9843 ,6330 ,6415 ,6632 ,7186 ,6852 ,7803 ,8978 ,13331 ,20739 ,14999 ,8868 ,7312 ,5992 ,2884 ,322 ,3 ,2 ,0 ,4 
2021-10-13,½ÂÂ÷,182601 ,3814 ,8779 ,22916 ,20873 ,9382 ,7013 ,7250 ,7706 ,7658 ,7518 ,8912 ,10354 ,16009 ,18948 ,8029 ,6487 ,5816 ,4092 ,1008 ,24 ,2 ,1 ,0 ,10 
2021-10-13,ÇÏÂ÷,180243 ,968 ,5149 ,13022 ,23712 ,9800 ,6408 ,6578 ,6815 ,7354 ,7182 ,8097 ,9389 ,13130 ,21805 ,15000 ,8721 ,7208 ,6462 ,3059 ,377 ,2 ,0 ,0 ,5 
2021-10-14,½ÂÂ÷,182244 ,3883 ,8649 ,22323 ,20713 ,9544 ,6962 ,7343 ,7845 ,7760 ,7365 ,8383 ,10804 ,15479 ,18418 ,7901 ,7143 ,6286 ,4342 ,1061 ,23 ,4 ,1 ,0 ,12 
2021-10-14,ÇÏÂ÷,179977 ,979 ,5130 ,12983 ,23285 ,10132 ,6378 ,6648 ,7045 ,7300 ,7289 ,7875 ,9373 ,13123 ,20826 ,14804 ,8803 ,7627 ,6755 ,3215 ,402 ,2 ,2 ,0 ,1 
2021-10-15,½ÂÂ÷,186451 ,3774 ,8207 ,21485 ,20123 ,9291 ,7085 ,7585 ,8116 ,8314 ,8040 ,9596 ,11581 ,16325 ,19279 ,8245 ,6852 ,5956 ,5241 ,1309 ,31 ,2 ,1 ,0 ,13 
2021-10-15,ÇÏÂ÷,184702 ,1009 ,5016 ,12477 ,22858 ,9936 ,6543 ,6705 ,7136 ,7870 ,7730 ,8894 ,10279 ,13837 ,21839 ,14869 ,8547 ,7175 ,7536 ,3933 ,504 ,4 ,0 ,0 ,5 
2021-10-16,½ÂÂ÷,135736 ,2719 ,3533 ,6099 ,7743 ,7991 ,8163 ,9569 ,10382 ,10059 ,9653 ,9964 ,10334 ,9885 ,8022 ,5526 ,5142 ,5190 ,4560 ,1114 ,64 ,2 ,0 ,0 ,22 
2021-10-16,ÇÏÂ÷,134555 ,723 ,3321 ,4259 ,6454 ,7331 ,7141 ,8117 ,9443 ,9733 ,9692 ,9500 ,10154 ,10366 ,9743 ,7003 ,5389 ,5935 ,6417 ,3275 ,546 ,0 ,1 ,0 ,12 
2021-10-17,½ÂÂ÷,95476 ,1337 ,1897 ,2946 ,4340 ,5297 ,5651 ,6301 ,6995 ,7347 ,7042 ,7551 ,7691 ,7256 ,6203 ,4878 ,4495 ,4338 ,3077 ,775 ,44 ,0 ,2 ,0 ,13 
2021-10-17,ÇÏÂ÷,94836 ,419 ,1635 ,1969 ,3305 ,4669 ,5036 ,5392 ,6244 ,6673 ,6942 ,6942 ,7778 ,7717 ,7203 ,5756 ,4996 ,4993 ,4583 ,2207 ,367 ,1 ,2 ,0 ,7 
2021-10-18,½ÂÂ÷,174871 ,3799 ,8678 ,22330 ,20003 ,9067 ,6835 ,7153 ,7311 ,7426 ,7231 ,8719 ,10091 ,14643 ,17990 ,7457 ,6298 ,5258 ,3572 ,946 ,36 ,3 ,2 ,0 ,23 
2021-10-18,ÇÏÂ÷,173155 ,983 ,5063 ,12696 ,23016 ,9612 ,6254 ,6256 ,6531 ,7268 ,6904 ,8083 ,9038 ,12583 ,20370 ,14891 ,8059 ,6751 ,5761 ,2680 ,346 ,2 ,1 ,0 ,7 
2021-10-19,½ÂÂ÷,180607 ,3696 ,8479 ,22246 ,20921 ,9252 ,6721 ,7288 ,7424 ,7659 ,7493 ,8444 ,10834 ,15638 ,18419 ,7853 ,7062 ,5969 ,4165 ,990 ,30 ,3 ,5 ,0 ,16 
2021-10-19,ÇÏÂ÷,178920 ,991 ,4932 ,12751 ,23504 ,9787 ,6208 ,6408 ,6698 ,7425 ,7223 ,8022 ,9577 ,13313 ,21240 ,14638 ,8930 ,7466 ,6514 ,2914 ,366 ,4 ,5 ,0 ,4 
2021-10-20,½ÂÂ÷,186254 ,3857 ,8579 ,22775 ,21054 ,9645 ,6944 ,7658 ,7741 ,8133 ,7788 ,9102 ,10908 ,16688 ,19129 ,7913 ,6641 ,5851 ,4651 ,1146 ,31 ,3 ,3 ,0 ,14 
2021-10-20,ÇÏÂ÷,183993 ,1032 ,5095 ,12998 ,23650 ,10155 ,6570 ,6674 ,7026 ,7613 ,7647 ,8236 ,9823 ,13682 ,21987 ,15139 ,8765 ,7294 ,6804 ,3358 ,425 ,5 ,3 ,0 ,12 
2021-10-21,½ÂÂ÷,184717 ,3816 ,8601 ,22331 ,20964 ,9482 ,6953 ,7423 ,7775 ,7734 ,7610 ,8856 ,10967 ,15954 ,18534 ,7987 ,7208 ,6380 ,5016 ,1075 ,28 ,4 ,3 ,0 ,16 
2021-10-21,ÇÏÂ÷,182950 ,977 ,5166 ,13034 ,23291 ,9877 ,6481 ,6586 ,7181 ,7600 ,7346 ,8213 ,9883 ,13560 ,21329 ,14499 ,8955 ,7773 ,7273 ,3498 ,415 ,4 ,1 ,0 ,8 
2021-10-22,½ÂÂ÷,193252 ,3754 ,8104 ,21374 ,20542 ,9587 ,7560 ,7717 ,8284 ,8616 ,8498 ,10129 ,12665 ,17013 ,19568 ,8618 ,7160 ,6462 ,6054 ,1514 ,20 ,2 ,1 ,0 ,10 
2021-10-22,ÇÏÂ÷,191236 ,981 ,5015 ,12361 ,22738 ,10194 ,6695 ,7089 ,7320 ,8274 ,8044 ,9396 ,11190 ,14993 ,22247 ,15098 ,8846 ,7581 ,8207 ,4382 ,575 ,4 ,1 ,0 ,5 
2021-10-23,½ÂÂ÷,142674 ,2637 ,3633 ,6111 ,7879 ,8486 ,8234 ,9610 ,10470 ,10656 ,9694 ,10563 ,11361 ,11089 ,8573 ,5992 ,5494 ,5620 ,5137 ,1356 ,64 ,3 ,0 ,0 ,12 
2021-10-23,ÇÏÂ÷,141296 ,735 ,3275 ,4385 ,6529 ,7553 ,7230 ,8081 ,9804 ,9939 ,9984 ,9913 ,10910 ,11526 ,10427 ,7462 ,5938 ,6197 ,6877 ,3808 ,720 ,0 ,0 ,0 ,3 
2021-10-24,½ÂÂ÷,103623 ,1397 ,1981 ,3102 ,4783 ,6027 ,6262 ,6820 ,8076 ,8090 ,7887 ,8021 ,8484 ,7821 ,6298 ,4968 ,4626 ,4443 ,3451 ,1019 ,48 ,2 ,1 ,0 ,16 
2021-10-24,ÇÏÂ÷,102753 ,424 ,1737 ,2049 ,3445 ,5134 ,5499 ,5758 ,6958 ,7570 ,7596 ,7812 ,8407 ,8273 ,7663 ,6083 ,5161 ,5177 ,5021 ,2495 ,474 ,3 ,0 ,0 ,14 
2021-10-25,½ÂÂ÷,183288 ,3955 ,8856 ,22680 ,20498 ,9445 ,6909 ,7414 ,7901 ,7653 ,7711 ,9350 ,10782 ,15722 ,18742 ,7904 ,6960 ,5695 ,3992 ,1071 ,36 ,4 ,2 ,0 ,6 
2021-10-25,ÇÏÂ÷,180549 ,1025 ,5171 ,13022 ,23088 ,9864 ,6327 ,6480 ,6960 ,7472 ,7337 ,8497 ,9476 ,13532 ,21619 ,15176 ,8700 ,7095 ,6344 ,3012 ,340 ,8 ,1 ,0 ,3 
2021-10-26,½ÂÂ÷,184731 ,3851 ,8774 ,22927 ,21142 ,9713 ,6912 ,7288 ,7577 ,7751 ,7467 ,8725 ,11238 ,15684 ,18606 ,8053 ,7168 ,6260 ,4468 ,1083 ,28 ,3 ,1 ,0 ,12 
2021-10-26,ÇÏÂ÷,182445 ,1036 ,5289 ,13052 ,23554 ,10242 ,6281 ,6277 ,6862 ,7350 ,7282 ,7963 ,9662 ,14054 ,21527 ,14623 ,9077 ,7471 ,7000 ,3456 ,380 ,3 ,1 ,0 ,3 
2021-10-27,½ÂÂ÷,188642 ,3873 ,8762 ,22914 ,21123 ,9465 ,6934 ,7382 ,7659 ,7750 ,7842 ,9271 ,11247 ,17082 ,19494 ,8085 ,6960 ,6220 ,5354 ,1175 ,31 ,6 ,0 ,0 ,13 
2021-10-27,ÇÏÂ÷,186484 ,1088 ,5210 ,13083 ,23609 ,9839 ,6401 ,6525 ,7001 ,7321 ,7476 ,8373 ,9911 ,14701 ,22754 ,15120 ,8903 ,7434 ,7624 ,3626 ,474 ,7 ,2 ,0 ,2 
2021-10-28,½ÂÂ÷,187714 ,3884 ,8602 ,22592 ,20844 ,9578 ,6984 ,7242 ,7782 ,7858 ,7739 ,8966 ,11431 ,16034 ,18897 ,8240 ,7485 ,6859 ,5392 ,1256 ,34 ,3 ,1 ,0 ,11 
2021-10-28,ÇÏÂ÷,185799 ,1002 ,5283 ,13051 ,23348 ,9927 ,6275 ,6415 ,6899 ,7791 ,7377 ,8414 ,10047 ,14260 ,21759 ,14845 ,9237 ,7893 ,7604 ,3911 ,453 ,3 ,1 ,0 ,4 
2021-10-29,½ÂÂ÷,193621 ,3796 ,8267 ,21516 ,20444 ,9591 ,7190 ,7616 ,8195 ,8446 ,8410 ,10062 ,12963 ,17522 ,19730 ,8692 ,7018 ,6442 ,6109 ,1556 ,35 ,3 ,0 ,0 ,18 
2021-10-29,ÇÏÂ÷,191595 ,998 ,5175 ,12381 ,22614 ,10361 ,6512 ,6686 ,7190 ,8065 ,7915 ,9225 ,11046 ,15288 ,22650 ,15117 ,8834 ,7512 ,8633 ,4778 ,606 ,3 ,0 ,0 ,6 
2021-10-30,½ÂÂ÷,145772 ,2744 ,3594 ,6129 ,8009 ,8421 ,8714 ,9805 ,10935 ,10653 ,9933 ,10626 ,11560 ,11016 ,8512 ,5978 ,6301 ,5879 ,5405 ,1464 ,80 ,3 ,0 ,0 ,11 
